ID,username
1007321645860773888,jimblue42529353
888884248786161664,Joanne1789H
934110090180907008,Irene99879148
936468446870736896,lbrocksss
1010835626953003008,lauraca12544487
727132566,PattiSM74
946858748672389126,PatriotPaco
940077574104924160,jimusamaga
3321679863,Ergo_Supero
1008364270059507712,RedTXmama
62842852,whiffdawg
3373247879,01nv1s1ble1
937361054371405824,mikearcher69
944595034598510592,HUEYGUNNER1950
875414644738973696,Biorch1
871144868101459968,MMandJim
705324525,906reynolds
3019936644,SherryBurns07
2208175281,melas15017
879320597548892160,HarryFo89170363
865045837713465346,DonnavanceSue
764991253884919808,flgal4trump
3398277675,JamieLPrewitt
925561082,ChuckClinchc
3167970557,JimKuther
871790570104115200,4OurHeritage
887014646703509504,1acemadsen1
185712279,specwrtr
988050645356826624,olive_abt
915704774523326465,TylerDu50887305
1010537149031239681,TRUMPMEDIA1
54762949,bornfree_usa
794331030903656448,Tom1967_1970
3515834782,freddiechurro13
3221579330,lovinghappylife
73302068,Sauje
2381293813,BklynFirearms
954502129040859136,cordell37505839
978082586437144576,GOP_Dan
178015932,KimNTennessee
2545635357,nhrocket66
2341388087,rose_bridget
988531033955094528,Jack04537499
332181754,pawnotes
37980139,spacegirl1
26413795,Tweetiebelle
90245774,Texas2Love
955617158897180673,shaypickrel
811391912104038402,NoLeftTurn2
798002983342575616,elph46
3178756754,MPalmieii
1001107222057881601,BodekerJim
771809425,hopeforchange2
878004216542965764,Carolyn_4_Vets
84992259,calgirl8t6d
1005964161199886339,OhioPatriot5
815374832493805572,1964Deplorable
21089652,katkars10
820919624036417536,TeNishaHart12
818997376660611072,WDB4393
57750241,gunnarhallgren
24372398,BettyBoopDooper
991809961335275520,JSiciliano12
24711796,brandykpt
284165257,G_Carpenter_67
879546098112753664,JamesLoqutis
899688162,NessKathy
1004467795164352512,Team_Trump1972
2592120385,rprtiz1242
834000302,sparklecamp
1008395628995473409,BrendaJHackney1
903281980191555584,GeorgeM06019643
1832903617,SydneyDChase
33674008,shellmel777
984253845357248512,AnthonyDavilla1
31268560,wino911
517280791,Nocnurse1H
363954218,Zarnie50
39977973,topsponsor
513808138,thetruth1967
837090338,SillySnowflakes
791321991039094784,moniecross
882586073947361281,go70993470
2297128219,ascumbum
1323799574,chriskchrisk501
33759498,Skoot62
938612162284617728,TCSlape58
416562783,TubeSalvation
824780876605190144,CelestePowell16
232086329,excsecret7
797372979248332800,hevD33
1002229309560573952,DavisLisay
4339751653,msgunnyusc89
886201218954964994,FranOverholt
292110079,momkmd
1027668325,russiandoll59
902715411376066560,KingYeshuaReign
249343297,ljwaz99
41495703,dgstroud
237078826,spiritseeker71
876017381868548096,Chrissy55638682
51171485,wisdomtd
703014525126053888,jgus525
759110604456095746,ICanPlainlySee
537370534,DA4Liberty
391774028,LarryKutcher
30700793,Patriotissima
803101674755735553,SharonFinn14
4652156850,terri904
541378448,jjj103074
2506645070,harleygirl4150
726100495329202178,dannyh00ver
1936073384,marigus7
3392774373,DarceAnne
1639213868,jmblick
890998739862683648,Jimmytheratty
36952214,DeborahBee1959
4900421086,EDZOPICARD
1002676594681503744,Games10145
3885698292,christianbal4
2549084551,Abuelo1932
754051100626391040,LeslieCoppage
2602108506,roeraz
280899336,AVets_wife2
1123510417,MJustSaying4u
871343268759556097,Rgor88
370324628,JeannaEckert
1952622156,lajohnson1959
989664672465989633,WyattDuncan3
30649757,bigd1271
19887814,joyell777
3130110759,summernmarshall
713496098413940737,cindilou20
744338133609754624,highnoon97
2546262959,themoyers1
756834680201064448,MichaelDWolfe1
713406805527937024,wildinde1
1529078089,onealspaint
966336795498643457,Guccifer2_0
2377620114,R_Blanks
827998955237736448,DonaldBartolet2
3010413061,FredCol00234495
904465731122855940,CarlosSpice2
34943492,hcarin
81397347,seamguy
53265271,drdrjojo
2381332429,Forrestc25
873715317750591489,RRCEPP
826553243723583489,Morrisons70
2802300480,JoGaryBuddyMay
864201906058653696,Rwitherspoon86
790725486426988545,VPofClowns
4879859986,KathyCeurter
59883962,sphar11
1918399836,MichaelMVolpe1
802976127224578048,USAFOREVER2016
796042439362543616,JanGrandma71216
154361067,classman60
2324993199,mememayo96
925009474506645504,JohnKilleen19
2726554354,deancat2005
1043292093207261184,BlackFloyd7
783221449083514880,ENDURE_1776
975622787405635584,QTeam18
2802845137,Balind8
836400564908994560,john_crecy
800317364,Lisa_for_Trump
890609797174890497,SenatorCorbin
27001391,wvufanagent99a
726016547341225984,TomGauthier13
533385520,tuesdayskirt
3946704868,revelation16_15
883384712768651265,BellaArlene213
266951368,indictEm
88440819,concept268
28611914,imadreamkeeper2
814887353428901888,Proud2bAmerikn
2288707378,Eds1world
2960391464,ArvindKaul6
71559123,sealergirl
886193514081550337,Dannydye7
801509946,TroyB169
2365129116,DAB23511545
921179747899420672,Red_Baron63
923725480381034496,Libertygirl__
480677847,MadrigalKim
1278936961,woodybf60
876901704,colive2
398428111,mjedwards777
775675715207311360,Pomarc1
3765646287,jameswoodruff42
433362698,BattagliaPat
948907556243628032,denise10843560
2562675584,herewehaveidaho
29188590,bronxhoops2033
743619214032912384,JforTrump
1362095580,steveshewmake1
780504650378121216,gman89110
880208262393720832,Southernfor45
4889479581,gretcheb3
711670918326710272,barnaclebud
3033302168,waterbanana1
883802364335075330,DCDEXDOG
755610782675660800,CheryL0000000
834741724635357184,RRumsey10
870459046196789249,PantherEyez7
2415045667,PamNeufeld
1009533110743191555,xaiyax1
992689816348307457,FGuloni
850411759190106112,dr_palazzolo
959186616437784576,RedHandPatriots
4214995979,purplemeatballs
875456582468947968,Sequencer16
379648875,Daisy49103
766389184923832320,USAYugeagain
909261758291988480,worldly401
702316442474012672,PonsFaciaBella
54142491,ExdemocratJason
46566402,MTKZH
911950450232086529,sappermartin
1259514080,bauer3151
1017555441386127360,joelg_canada
930507911004086272,swart_sir
824410353001988100,Dtitbpe
828435156595834880,RoyRuoff
2870832550,princeofpast
50846751,GemMar333
965371324959924225,FreedomOlly
402478968,Kinglostboy
1589267491,knowladgeispwr
1732089247,AR15M4
869701229177393152,Gr8AmericanMvmt
441940470,G_Pond47
987035339058503680,TimDriver16
807339925418885120,Freq333LA
854881153635020801,Stevenehumphrey
200163987,DrLee4America
822927813347069953,PaulaLanier54
2307306990,Patrici94938729
909429824,SandraHartle
1227974245,Carolverse
784581198131630080,HalJord05900932
862417952133439488,kamelsllll
782379028279943169,bjscodywody1
2753146400,MEMF69
1157077998,Cdalton4Dalton
830200529263288324,danald_j
728301896125927424,svetlanagpiano
790868372275605505,brendacriswell2
347234638,Bonacker69
873680175191310336,Goodguy44mag1
880949733157740544,AnthonyCasale8
36989700,Delaw24
761075928319406080,crawforddel3
1690186524,TheDonnnieSharp
3852697518,PsychicTimo
830538315036229632,Sundncefn
143523542,fastnfurious222
487769182,suzost
730098535220183041,dtomfisntfree
38450727,DesertRiver
113183566,surveyfan
309306188,KarenLeeSamson
1479917724,FMopary
41002283,beadlover55
892071500,perossmeisl
1063146073,hnest5
790705621142233089,Bubbalouwie
1008764464320180224,Diehard45C
951302891708583936,TheRISEofROD
868651434375389184,EllenHanon
262435406,therealTomBorum
883130484871573504,Real_PeachyKeen
898639333,T_WWG1WGA
954506953253892096,averagedude246
3482577855,exposes_racism
2434267116,old_Bman
2937616489,JoeyJgb151515
2844819138,geno5491
917471783254745089,GerryPratt9
951543041730498560,jennacathill
3975515357,gredelstein
1092171602,Tmconrad1
332481131,rosalie_lane
3680089822,Sherryrealtime
957793460026839040,BILLHAINES13
4172455005,ProfCatHerder
823287352592371712,charleswredhead
731608385645318144,OldManStoneZone
740527558454849536,SeeingRed02
18222425,BGEEZ
783471651962761216,DallasIrey
988536470368636930,johnlsullivan16
901508976122093569,RobinPa77
2571254001,StpTracy
450213396,silcaguer
2955369709,ksb929
884833700491427844,theresa_gavitt
904124401863598081,privatepiley
929769077467258881,KlintonKillery
756671738746929153,CLiberty4
994315558639362050,CockerLover21
1006940311946268673,checks_reality
619992751,auntcinnywinny
2319339266,MADE__USA
250794788,swahneee
818520671181537280,GiLo519
838903555,nola_maga
1053293164075790336,HouseOfJames2
2608291357,skinapig
897840925371543552,q1q2r1r2
243795189,Gr2134
367529999,IWasHrren
802575857789403136,flooringguy43
95546979,cinemaniaoff
788571666,EjHirschberger
3333605644,TheMadBull79
881563512077668352,akav8or
262810748,Rodmusin
794911906129674241,DonnieB_1987
738153522277945344,dawg_lb
991804208163663872,notoislamist
596050685,CaliDeplorable
3183340343,DeniseRemy233
480602546,hallman_j
84726503,GrizzledOldGoat
831761825876303873,shobnaz
757973787136491520,gloversmobile1
4863869477,my_opinions20
881175794009202688,Jeannie44444
1902400610,TruthTalkerUSA
756647341025656832,DianeHelp4pets
2747914606,UsaKathydavis
824322536204865537,MazurikL
833023216302047233,care_deplorable
823340651370741760,Liberty_Jules
2794432004,reedlterry1
4915810528,DanConrad24
402912676,jimaggie93
937871337573380096,Johndoe21334811
904163241970020352,MartinKiefer6
897874520714989568,Beachbum04956
965272784036343808,AdifferentRubio
1364596837,id2506
234545496,candysweetdoll
2499005929,jensinspired1
774851330,sandyb1960
937493550,BBensa
158739092,susu1954
2194703087,PhilPorter12
817858160195235840,IndianConserv
32990331,goulagirl
614378389,deboerse
725810033783611392,UAfoxtrot
883022369417158657,SwissBetz
936307066918010881,Jennife96115389
22798139,RalphRB
1039157855998357504,trumpin4
4611656296,Centristchowdah
937425457200365569,CindianneD
559972152,Jess2422Anna
846422969190678528,DesignGroup13
4650903031,therealdanelee
2478760788,sammygthomas1
906696427056668672,caljustice1
839506915403038720,oathkeeper7777
829684808,NothingYouHear
909928443005030400,BobSchoen1
832683001544732672,susanherri
741722267629977600,mairslm
1413518012,pyramid59
943267884834443265,OchsnerJr
78674482,kathiekennedy
774538964,SolomonNOCO
872062343601115137,LynSimpson9
902973163222523904,mario_melim
938758231832301569,JoeOrton6
716626999,snowwhite719
816979465347670016,TrumpsSouthHQ
924545938936475648,JonesTushita
147252054,pattiandsammi
936148682,heavenlyitalian
2959111951,sheizzauslander
265624641,misspete64
3433805284,patriotkris
813162341269471232,AlecHagel
213512324,GoGabNow
1038879832371855361,irontomato25
134104825,signjoey
950884987204751361,Elaine30101085
910257981106688000,LexTalionis97
954150303854546944,Diane_1968
314210151,peteslew
37106105,zoesinger
1077970982,4AllSoulKind
777243721238654976,DalinRP
928621987613822978,ScottHa96796283
1019807034915676171,ApparentTruth1
232460451,kacj77
776858806361788416,DanilleMamm2
551622232,EvilVolts4m
453308575,samlagaly
704353869795606528,kbari12
454784580,KarenMBlaisdell
175484213,heliski777
805905864,R_del_Mar
719939487904768001,WeidnerRoger
292677542,wmmII88
911132971,GregWeisheipl
4421758576,BBeca1234
893840233539788800,xTrump2020
2656964354,Read_my_note
916420097228574720,JoeyFountain5
32299631,mymeditrax
3437567290,mere_ket
706021636118487041,LeroyAAAJenkins
3425187802,TkMelly
1950478830,sknightonMAGA
4452612260,greencane654
588622941,tomb6582
1591524049,richard_rodi
940653874997800961,ThomasPhan99
3253702923,mamachanga2
781145408907120640,AALIVESMATTER
842717297341059072,conserv_4ever
3911057572,MargaretMcgui16
1016508439,levers1levers1
804077638172180480,gabbysherrill
945635065236570112,trout_roy
957507664870703104,luke_sheather
1658984442,JoyceEScott1
448108000,rhythmbw
988776445328744448,Alex101128
3186506630,deplorablez
2896439073,dsshep1959
4475324234,jrsdoor_john
3290328760,LindaPar0380
715243210101096449,KTrem50
41684140,Chickasee
4862342390,Jeanniespeaches
915754606579343361,robellison01
941993334691725319,Ralph82916172
250703226,LoriWait
90286816,goladygo45
525644072,PerryRoland
895366885356838912,Cathy73337919
823571457649184768,CodeOfPatriots
1630963890,rtown01
826397825177104384,SamanthaSJones4
823564183182655493,TruthFactsKnow
1573813928,mrsmoto1212
3435940588,PatriotMarie
167095188,jrent777_james
35995512,keving31
728299868964392960,LadyMSunshine
893011815646363648,Lance_Hunter_
213302492,wildbez
960162163481509888,DanUSNVET
777609399212924928,Bower5Darlene
987091813554012161,faro_eleanor
3081712403,jniel84
965458234894004224,wtf_brew
3919971612,deborahjuanita4
2769585785,gschr37699
822901689116225538,PatriciaMHernd1
189930094,sparker1999
855185545,DeplorablMe
903417819450224640,eqmaverickpoet
1564219495,azpeppypatty
762104102675292160,sexynana35
2595263312,PatriotLexi
181249422,ANOMALY1
1001448165189578752,BuskJeff
936386647,KaliRoars
2495686176,JaniceTXBlessed
1025809555689746433,PJayHall2
1564119606,holleman4
894436309,MAGARoseTaylor
1041376820,freedom408
733279356492079106,Miriam93933030
789238828473081856,iwillhavemyday
829500602,G0rille
108753033,JeppTx
926323418,TexKatTex
1923383918,FatboyGirl2020
970325706998722561,dpickles10
1902634064,Dis_labeledVet
920650057073995777,thataintright01
4477184968,sharir_b
518032499,gaylahuckaby
788031625,ejshivers
17923419,RightEyeGuy
19974910,bag1153gmailcom
1638425646,YodaCon
3324607296,SueAmerican
817581572291432450,olney_dan
4600705881,TrumpsterSteve
821476751523971072,MaiWorld51
3438614458,5945USARTR
1679722219,AngelaLily0501
740874799,chrgdup1973
888723823276810240,LarryMcquinn
834018591766933507,tblanchard54
823760054,carterj207
875801995,kippkipperme
528512956,justmetmc
18492571,tliarch
2738323971,buddysmooth
824377080653692929,MeinholdMary
822955586409086976,Missouriman1981
812367284727517184,CarinNeilson
796403983476736000,ColoradoGirl2A
2851238004,txcrusader762
918078247379898368,goosechop1
821732880170762245,okscnctn
881611255227629569,KoreyEdwards6
955543380385325056,MAGAfidelis
950806275465666561,WhatsUp85734685
828319114385096704,Cheryl27445555
834926113084297218,nunyabiz_nss
4853435608,hawkee12345
1028721752623464449,triggertime3
2923435484,sjslaxdaddy
18437309,homestore
836948053252685825,AndreaP85191626
1976963472,DumDems
862442246297321472,RayHa31988088
4902178632,jnelson555
2314684839,kimkyamaguchi
2954362544,Edmond_Estrada
1000807582825500672,Porouje1
41767885,hankthtank
937682806016233473,meredmaddox
926931802601742336,Valerie879310
743869197273292800,eyerighton18
700414435215605760,JohnWBall2
827103661977317381,MKronader
1337804538,rocketsales44
805911248609034246,6_Nonnie
525954482,ben_techpro
3390129334,MeticulousPaul
773657088803344384,DagenaisKarl
1022597020005986304,eo_weber
2749649314,Pilottr1Roberto
2497279640,MarisaInCali
4023977073,lfsweets
66925839,edgeofreasons
241700056,bernKleen
58599860,dcd51
157054921,BillyBoysDaddy
930953920272244736,JohnJac45846398
764576276468248577,lady_liberti
3063458561,JJussely
780512899504668672,CEB_AmeriCan
727529229068324864,Timtravels007
759549762,clarencesilkwow
31212830,Birdseye1
837574773538369536,Tracijo121
2464773584,Cmhogan473
805108115628814336,Sandra_gw
1027535988069998592,Xinwenzhang4
2165340876,dieseld1969
92129232,Pamiekp
2790644468,kmitchell0071
803677403184820224,jeremygibson54
827212914666958848,SNDLong69
819713992566460425,salefish44
870733062799331328,realbengaudry
865796906772910080,tsutsu_my
711460560,Catheri71000729
602366441,TopDog8762
814151813696028672,LEL3856
3222901063,maureen14156319
3901587613,mgold001
55303377,Lovecruzin
880988268736765953,Libertywins1776
814963971337895936,BMLTX
4900081293,samp1014
4718047119,DukeofEarlDD
392783363,redletter99
931706699324575744,LynnMcclancy
823220848211333121,mark1776again
3348221500,akjc97
836710616324788231,Katelynden888
2193119821,TonyKulesza
931317348786626560,DianeMo35706892
1533918049,1978JUAREZ
749296461699964928,Haley_Greentree
917147534019219463,Daniell73334970
760618647035453444,ReclaimUSA2016
769941491657547776,jyonko77
720971401964822529,compandsquare
266221912,jaybouker
173482090,endhandouts
849110362255261696,grahamlee2018
936685030566273024,Nick216934
941919879606697984,GiseleRodgers8
3478175954,ArianeDolgah
771184237089202176,briankohle1
165077597,irishtrump2
319448593,DianeRadice
831586992811024385,PeggyMAlbrecht
971403058491154432,EyeoftheEagle22
3883456393,LA_Fun_Guy
873680531204038657,4AllFreeSpeech
2335542810,GregTosto
803652022314614784,mjbpaula
703663330796269569,BakiraChampion
457188027,SAC_USAFE
853740688990769152,REDandRIGHTgirl
52284025,kgkiser2015
750905187783544832,adair_brion
876953291057491968,rsdos630
1020110107001188352,TueborVeritas
26550449,GPDriver67
924390071419142144,TomTrump2020
842024434915450881,WJC19690807
2618612738,cjsandlin1
4418684392,martyturd
785847600805183489,llehman1patriot
1194353486,debrap13
933133533165621253,TheAbbey15
40117100,PaTrioTFIRST52
874016108877029376,RGlennCooper1
2565303782,StephenAlley64
941835827059085317,Maggi82174682
2939020919,corsavert1
821006552865841152,DianWChain1
966849499149799425,Gerasim06091877
79673273,Lance_Lukenbill
846836711204311045,shortpickles
780622592130461696,Natlandsvien58
30681986,teapartylive
791773970034888704,AugustSandmeier
890807348851245056,EstebanRomanRa1
1020839790206480384,CaponigroSue
2277001615,onward___
892985828699508736,DonaldH55572328
925750551001870336,Knowthings111
584311330,cherokeenatv46
963214293276790784,nopenopereload
825850563686330368,LindaSh93759143
904364411594395648,cynderella393
898578846,sot7388
947812887589945344,animal_mino
389941082,darrendesign
1002553904419127296,country_az
1529504605,gmartxusa_gary
33114479,billsplacehere
355151947,O_IrishT
91388563,cheyenne_wolf
3886298052,AnthonyGuidera
4852505482,ArleenCandiott1
880516946931859456,AnnCarolPerry1
250430348,LBrightIdeas
896093421407936512,RawDikums
295827963,jeannetredway
850798973631778817,MckinseyJoanne
954277847262150656,2milemike666
37320833,laurieegipson
830503581375684613,DikyMetinberger
226241788,FirstTexan
557041490,deev123
797190141072834560,Queendeplorab17
960689751761317888,Butterfli661
1726942039,FuzzySockzz
879660967507894273,Jrsalinas24
849345447546191874,thenextshot2736
2282838560,Tmurdock6995
721917156070281216,Pets4Trump
1292452904,NachoGrannieT
272152613,qryche1
473866435,BradleysCoins
782369748784939008,prolibertykyle
814238899660845060,MJ07111963
2307599539,femalefunpack1
3190398217,Trump45realdeal
800558786377175041,AmericaIsGrea10
4730217577,carlawinston5
3454027281,JKP_RN
841320337333719041,MKonlythetruth
530923847,lellygal
69190453,LVNancy
3279348872,JilliebeanUSA
955276212171169792,yankiivrit
877672927751229444,ElleHart2Hart
2471135371,Karee_news
768096142139817984,czarofwonder
64870405,mamaclaudio
2887220254,HH_kathy
2571168301,ntvnyr173
104297073,abitx2u
285776648,PatriciaforUSA
828982628883632129,BruceCWillis2
727913871730716672,We_R_TheMedia
2821019242,citznlegislator
2716100047,FreedomChild3
815281052272967680,LuteyKelly
791396012195799040,Catmcnap3
2669588538,wets_perry
3309041036,peaceandjoy101
890258622365782017,Sherrie75527742
833718924118155264,Truth_Again
729132587462070273,IamSpiritWolf
4857597725,mickeyseeker6
914121334354886661,SnakePlisken10
949245482991345664,GingerTobes
475974113,patriots_twin
804367958554374144,Tee033
831953131080712194,SaintBakhita
493257266,RedSpeckledPup
799599197670506500,jun82526
769870028204220417,USABookClub
942941851471921152,RealisticBiter
982747557825826816,ApplaudableThe
4204765978,WvTrump
24699531,jojapro
2259152772,gr8nunfortunate
4765068992,USPresidenTrump
912365730972258304,MachewsMAGA
3432726717,56lmiller
323008016,costumer85
874917390,KevinHardest
3433214712,putemailhere31
924638128157081602,Rikki54086705
881919978705911809,Depl0rableDanD
996789530941411330,PoitinJar
734923521520869376,flylower4
817734839516495873,Philmast60
32819609,in24n6
2979691511,joelbnole4264
4062490634,Barbara72468224
3033204441,Sr71u2
903526518449627136,Lunatic_Fringe7
820822624058150913,HoserBob1
840408719770939392,Danny_Davis3011
1075010425,BlackCtblack
2526330745,GfrobinsonFred
291780438,orquidcr
948460069485760512,DavidGriffinJr3
704399652209233920,Foundation1029
797038025880506368,LDesopo
32524700,Kehurban
263483202,hollinst
816803778942803968,RealDLRoberts
896508437944610816,Rufus_Colter
877909050662559745,jzbuckI
111601526,peyton1940
2314396826,Susie2527
368120569,ryans681
918275664784052224,MarkPatriot91
960300374321238018,parkmores120
3071907967,luce_janet
460420539,davejoson
955081654099496960,LucyQ01181487
429875707,lksjackson
4112923941,ScopeForCash
2335119960,SamStamper1
2628389999,ToddXena
867867524817399808,RobinRoese
803380272104427520,vpg78
1011721387,KatyKory
872230649310183425,GMA4Trump_
548985692,sktchyguy
955515065955995651,WHidalgo6
18265774,nan4tjn
3181991929,candicejo86
985073598,jshenders1
809205326478245888,Lessie1962
16155881,petefrt
785195595858259968,ConnieBee16
3171632475,gissnankim
758503654626295808,cksport184
250274280,HunterLaura
962707823833559040,france33026
1640277229,crowns05
234598105,BURKE11530
950040716545204225,jim719406
864659767242960896,rjhrrlfam7
1475843268,jeepsuzih2
703788786854010880,ryan_mcgahan
1034438885412143104,ChrisCa47090256
287211829,mrobbins810
832100228765466624,trishdukes2
885512012561870849,Chrisconsrv1776
3882730878,DavidBo65
792111245973348352,BSmithw6
761318497427173376,msnightwriter
2678473986,lindaglee11
835194047115341824,JoeCarballo3
3271334575,poshwithme
315994858,Trumpster4Trump
1018646771428311041,RJ70908294
919114881374216192,Lisa26994642
2767378727,lmirandabermud1
23721998,StaceyMaLaine
2870939871,MariaDitto1
921699741607501824,Rob_AT54
61078054,BonitaWills
927955548393242625,NMTerry1962
895033082859880448,GoLillyPie
804387700069502976,GothamKnight967
816796464852647936,GKMB16
259974035,clematis622
825886581454172163,evyssilverbird
896024789776814081,JoeB202
224809565,sandisellshomes
876907053889015809,Col42239925Hope
2310803945,jah20132
26289022,jaxwoman
351200777,gkohlschmidt
274419333,CigarCowboy
734024814357274624,sassyfras2006
704780411315027968,pwrfulwomantoo
1925291478,CAFord_OU
1890889530,PKupfner
2204161495,NoobamaC
3554067859,mike_terhune
1028855774846640128,SpataforaTyler
378011503,susangunn6
4436589979,christinaLW28
816803208416870401,pennyman441966
892554494231314432,martha_weiner
721776103816355840,dsrosenthallin
2722686157,TerryRuserious
798771100184231936,KatieMaeMcG9
4474573283,donnaharmon28
804480175652147200,terescavs
737264996468576256,TheOneLadyEagle
1549151862,TobiMac90
3315331122,RetNavyPatriot
2161362299,alohabrianb
563997163,BPPope
891823920885583872,TruthsbyRalph
781358233315180544,Thirty1Echo
889582208557731840,GodGetslastWord
916321278,AntiDuper
2498220677,ohmydodd23
2209768879,TeamFallowwBack
4901732086,unqwndr
934683942858514432,MichaelDerderi1
4715628998,111GWPATRIOT111
775625838385569796,ChrisMo37540912
77233634,maribellezza
34850231,TonyinNY
804480611138277378,swkirk51
701978627479621633,nancyusa10
2209174231,ChGwinn
971567658670968832,crotchcannible1
1850293754,ssullivan315
24833396,ThroatPunchU
959510068894019584,walterw74943175
805477372120170501,iimanlapaz
706133505135276032,RomneysTroll
960470938872578048,ShanonLee02
73502819,Rstreet212
1028778409592270848,BillieKnoll2
3325382900,grn_eyed_lady7
913494299785838593,_McTrumpface_
1617086846,malibuwaves_
930814866583162881,MagaPami
1145724890,carlalykins
802976514845208580,AmericasImpetus
726960078859976704,RealSrDollar_
129949447,marty713
525641456,CarolHello1
3377336925,B13_suMCovfefe
785694708735447040,Desideratum73
87504275,rightlyaligned
66167206,CR7782
816793158293987328,jjderb41
410798535,surfdlc
187059363,StupidBoomers
769252237617102848,sbra43
826087620920762369,Rover323233
750731890601103360,jl0720
266270392,gollywog1963
958559018527596544,AmyG1Love
701928203775045633,iwilives
823734810644353029,burcham2mary
761912614012289024,JesseBrown775
2307464682,mccraw_birkie5
755956786545373184,HoopsPlayer1221
718332223,MAGAGwen
2531445787,TerrDonCantrell
757752143289786369,LoriWill213
25847951,hines50
563868934,costpap63
822914967749824512,SherylClinton5
16485255,couerfidele
915391736851005440,Almira_Gulch39
1659004586,UKKatFanatic
3907364743,HThrognorton
45889006,bolsonaro_train
54296155,miamicloser
700530885683056640,MungerLarry
921036392523845632,realbevscheer
971182869623246848,DaveSchreiber4
785250031897108484,Murn1702
779854407424802816,RabbitsJessica
1610022938,TheRightReigns
228134082,joeyyeo13
16004747,fubaglady
1046534783155752961,MelissaWin2
747555361184309248,Az61Ronin
583456963,LATiffani1
1229029165,Techquant
1018805050594988032,smokeydiva3
33864824,mikemnyc
941068624856457216,Dyke4Usa
893642743427330048,mdaddythefirst
862976852033392641,Melissa26917714
403668505,GmanMatt68
16156157,UPTOWNGIRL2008
823276834393444352,patriotsuzy
834451693685395459,ALLVETSADVOCATE
801617607141060616,HillaryWonFools
783355681373949952,VERACITYNOCOMEY
23827988,GigiTX
56500635,redhead_true
3928768940,SnoopingAnthro
1869216109,JG_glove
34871873,R3ear
816822759296827396,ChiefMaga
885896650165633025,na_cary14
4342227863,mark4america
815912138527141888,RayCroteau2
4302363020,Barbara798855
840948921052598272,SharonC19471948
4853948098,VYanezGayLatino
823353877160402948,ScandiaWoods
776826996974297088,MargJohnson8
706249319314124801,randyrios78
758807930871263232,DRPoets1
890102168228909056,nitsch_robert
821869181280915461,DonnaArchibal12
2188732538,stahrrc
3403937658,RHONDA_USA
909429318937403393,PaineLana
707652302216294400,kkrakowiak104
19427340,Coopdoc
912093190387363841,militaryparent2
914657707906367488,Helen19121
2424439951,ILShip2014
952679017940910080,Kimberl10585645
2730319526,TexasLips
4696877743,Faye2017world
828416670788108288,BillSteve9
914815980,antistresskit
543447755,JohnEDoe99
932406658717896705,StayCoolwithCal
3087610824,vauxhall23
954179273157369856,cjriley50
591524929,tangiers33
742723614441508865,cjcook1900
506677750,MichaelOsmosis
330831168,ReallyKLG
2875828868,CodyGilbert3
760010266251780096,MARGARETFlana18
938784421305389061,Krustie_One
892987959925985280,CtownAtNYC
936373163272712193,ScottDa9999999
797841254520422400,Chinapapomsmcom
65153513,shqype
1573693302,mroutch8
18852713,Sherry09
945532231392509952,dansk_heldig
731888079141638144,amscarp89
2229486861,lindacampsoto
879014895102119938,PamelaB07899843
2148257646,ellabella_007_
875808211076612096,Patriot4Father
24104706,bunnypiper
4046176192,CitizenChump
525966425,specialistgi
542476553,joCoslop
152087549,zoeziz
950495274530754560,pcommonsense
825762257434976256,get4208
833125802548002816,KohlersDad
944178132378161154,UpYorsLiberal
179309518,clayharlin1953
111958894,o_mariawalker7
16468234,realSusanBorden
911833593961426944,thetruth2o17
941963092635746304,kleevenaxxer
820804138925748224,rhett_orackle
859421862140497921,BritJos77
803842676407812096,AdamMaynard18
1691006022,tonylb17
922874482813005825,Felipe_Polakie
927983465768849415,JeffMarkel3
829706800844910592,Minority4Trump
966798103826259969,mlculwell
436029388,tvigy2
827495269394550785,DudaPhillis
711567845088432128,loisroy72
856946910,debrasmith48
98261204,leperrymcneil
21267509,jdavis3
709969160630095872,DoxieMama007
469808833,SEGK33
893545959971540992,JamesAg80446608
755950314,Dennis_B46
3313594852,blueshark0202
822929085173088256,doesitmatter437
985918067594137600,KSTBSHIT
1571542160,lucialevine10
789470414972092416,Anthony37900265
785324272617156609,Rob1Ander1
620311526,Wenmay316
49526712,Ldfan1
4889379645,Bama_Yo
824082252091031552,NJ57L
260459115,agonizo2003
2628711701,Anti_Liberal73
3309794340,JackieShakiba
795070986399969280,ablessedpatriot
15542070,mjz4043
907274972992868353,Trumptrooper2
23263297,busylizzie48
1055908041290244096,BradHemmel
346333096,keramirez
822500597194784769,SherryS102090
799424569207586817,SaraZWood
556398120,Kardixon
37502757,disings
854437314315116544,VotePrTrump2020
818567891486244864,crniewulis
1616743322,SouthStandsVetr
3003765995,Blackdi51264299
2480887080,RealTeriAnne
84477345,jobeegirl
738567336853020673,cleoworks1
752289292198744066,retirednavy05
728329545548337152,xpapoujimx
4175166177,bocavista2016
845738432,beckyllopez80
830180907441090560,TheresaFBach
802652482950328321,andymartinnc
922848240529281025,GBergenhagen
823170839457759232,JeanetteRochno1
795618519018827776,USA_Patri0t
867894090205024256,SJR4903
2548984406,robbieredlv
460736633,BruinsfanCook
705217385066848256,decated1
788740033683619841,Joy_Speaks
713392710346866688,JoniPrincess
999431608359964672,DomPerty
379690254,SierraWhiskee
3015178005,RNRKentucky
1254645558,plantlady293
